Date Created,Number of Likes,Source of Tweet,Tweets
2023-06-29 22:40:54+00:00,6,,"Sita's Abduction Scene..!

#Adipurush 🏹🔥 https://t.co/1rG7ivNt0U"
2023-06-29 22:33:11+00:00,17,,"Prabhas - EVIL's Fight Scene..! 🏹🔥

#Adipurush https://t.co/qmGJrthuKq"
2023-06-29 22:32:47+00:00,17,,"#Adipurush Beginnings.

Coming soon to a theatre near you! https://t.co/GPtYlEQi5E"
2023-06-29 22:30:19+00:00,8,,"Prabhas INTRO SCENE...! 🏹🔥

#Adipurush https://t.co/FxQyLzJoqC"
2023-06-29 22:21:12+00:00,0,,@ManobalaV #Adipurush locally &amp; #Beast internationally
2023-06-29 22:17:45+00:00,1,,@mybmc Please mend this pothole before anyone tries to worship it saying Hanumanji left his footprints there.  #Adipurush #earthquake #rain https://t.co/IsC1qeszgY
2023-06-29 22:15:29+00:00,0,,New thattu to the town - #Adipurush
2023-06-29 21:57:16+00:00,0,,"Abusing of power is so evil. 

#atmoscollectorsclub #tiktokdown #PonniyinSelvan2 #ใต้เงาตะวันep1 #Adipurush #DonBelle #RussiaUkraineWar"
2023-06-29 21:57:16+00:00,0,,"""Mightiest he who conquers himself""

#PonniyinSelvan2 #PonniyinSelvan2 #tiktokdown #ใต้เงาตะวันep1 #Adipurush #DonBelle #atmoscollectorsclub #RussiaUkraineWar"
2023-06-29 21:55:27+00:00,0,,Anyone can voice their opinion. If you don’t like people to give their opinion than don’t be a public figure. The man who owns Twitter doesnt censor negative tweets about him. #Prabhas is not greater than #ElonMusk. Don’t like reviews then quit movies and stay at home. #adipurush
2023-06-29 21:49:34+00:00,0,,True #Adipurush ❤️ 1992 Japanese Animation. Morality and values were never compromised. https://t.co/E7qs8H9U6M
2023-06-29 21:49:14+00:00,22,,"#Adipurush(Tamil) is now available on Einthusan.

#Prabhas | #KritiSanon | #SaifAliKhan | #OmRaut

As we've said, the premiere at August Month PrePonded to July.

Streaming From July On Prime Video ❤️💥

#AdipurushOTT

#AdipurushOnPrime https://t.co/xlp2a6FBs0"
2023-06-29 21:48:23+00:00,0,,#Adipurush Potti Vandhuruchu 🙏🏻
2023-06-29 21:46:43+00:00,4,,"@Prajvaljain3 FYKI, #Adipurush Tamil version is now available on Einthusan."
2023-06-29 21:29:25+00:00,1,,"#Adipurush 🏹🔥(Tamil) HD Version is now available on Online.

Soon - Amazon Prime. https://t.co/xvWCYdFxlV"
2023-06-29 21:24:03+00:00,3,,"#Adipurush (Tamil) HD Version is now available on Einthusan.

For Overseas Users. https://t.co/lLQZsZ4m8N"
2023-06-29 21:12:01+00:00,5,,"@JSinha007 We Hindus need to boycott Gadar 2 just like we boycotted #Adipurush . #AmishaPatel is an US citizen and an NRI ,she is not an Indian."
2023-06-29 21:02:57+00:00,2,,"Freaking @AdityaRoyKapoor had better dialogue in #TheNightManager2, ""tumhari lanka ko jalte huye dekhna chahta hun"" than #Adipurush"
2023-06-29 20:53:53+00:00,4,,"#HuppaHuiya 🎶🎶🎶
曲も歌も最高😍😍
ふっぱーふいやー✊✊✊
もっと活用して💕💕💕
#Adipurush 
#Prabhas"
2023-06-29 20:29:53+00:00,176,,"#Adipurush 
 #Prabhas 
 #プラバース
 カッコいい〜🔥🔥映画館で見たい〜😭😭🙏🙏 https://t.co/WWrVeZPAUO"
2023-06-29 20:22:54+00:00,1,,"#ADIPURUSH కి కూడా ఇంత క్రేజ్ రాలేదు కదరా 
#LustStories2 ఎప్పుడు రిలీజ్ అయింది , ఎప్పుడు చూసారు, అప్పుడే రివ్యూస్ కూడా ఇచ్చేస్తున్నారు
ఏంటో ఈ జనం"
2023-06-29 20:22:22+00:00,1,,"Prabhas best shots Unnai indulo #Adipurush #HuppaHuiya

Honesty felt @omraut gave a lot better product over the last 2 pilla pu director, except hurting the sentiment, direction wise I felt he did a pretty good job. 
 https://t.co/uOePfWoLSF"
2023-06-29 20:16:45+00:00,0,,The only good thing in #ADIPURUSH js songs
2023-06-29 19:56:40+00:00,1,,"The Allahabad #HighCourt slammed the censor board and Adipurush Makers; asked “What do you want to teach future generations? Hindus are tolerant but do not test their tolerance.”

#Adipurush #Hindus 

https://t.co/4Hr7acQRy5"
2023-06-29 19:49:40+00:00,2,,"Prayagraj High Court since last 2 days... 🚩
#AdipurushDisaster #ADIPURUSH https://t.co/Fuyf4KDohv"
2023-06-29 19:45:00+00:00,1,,"Siddhant Karnick, who plays Vibhishan in Om Raut's #Adipurush, says “we need to use pop culture smartly so that we can pass on stories of our gods.”

(via @htshowbiz)
https://t.co/fhPRkWWTjj"
2023-06-29 19:40:57+00:00,0,,"@prakashraaj Sir ise prr aapki koi tipni kyu nahii aayi hai…. 

If You not get angery after this you dont have a right to be called HINDU.  #bycott #ADIPURUSH https://t.co/MBRhRr3n9n"
2023-06-29 19:35:58+00:00,0,,#ADIPURUSH #AdipurushCelebrations #BlockbusterAdipurush
2023-06-29 19:23:45+00:00,0,,"@MikalP6267603 @Harmindarboxoff you believe its 600 crores movie its 150 crores they spent on movie #Adipurush is biggest scam retrophils and director and producer did that intentionally to degrade #Prabhas with bad quality movie it's all blue mat, he did shoot his parts in blue mat remaining part om did worst"
2023-06-29 19:20:15+00:00,1,,"Video dekho achi Lage to like share and subscribe kardo 🥺😭❤️

https://t.co/7YS6z8HC6Q

#TejRanFam #TejRan #MCStan #PriyankaChaharChoudhary #PriyAnkit #Shibdu #AbduRozik #KaranKundrra #ShivThakre
#SalmanKhan 
 #TejasswiPrakash𓃵 #SalmanKhan𓃵 #Prabhas  #Adipurush #LordPuneet"
2023-06-29 19:20:17+00:00,23,,"This animation editor had a better vision and creativity than #OmRaut and entire team of #Adipurush combined.

Creative explanation of maths Started from basics to advanced.
Pure brilliance 🔥
Full video (14 min) is in YouTube https://t.co/E9HuVL9Z9s"
2023-06-29 19:16:00+00:00,1,,"There should have been proper research done of the epic tale Ramayan
very sad to see such a cinema were my Shree Ram and everyone being around him being 
disrespected in some or the other way #adipurushdisaster #Adipurush #AdipurushReview"
2023-06-29 19:09:03+00:00,2,,"Asli Vibhishan toh yeh nikla 😂

#Adipurush"
2023-06-29 19:06:39+00:00,0,,"@DChaurasia2312 अब आगे क्या होगा! #status #adipurush
https://t.co/jZMjyjIAFK #watch #Adipursh #Court #ban"
2023-06-29 19:05:40+00:00,1,,"अब आगे क्या होगा! #status #adipurush
https://t.co/jZMjyjIAFK

#Trending #Adipursh #HighCourt #FactCheck"
2023-06-29 19:04:40+00:00,74,,"Buzz :  #Adipurush on Amazon Prime from today for Rental Basis .

#AdipurushonPrime #Prabhas https://t.co/Exp8PsVFxf"
2023-06-29 19:00:01+00:00,2,,"#Prabhas, #KritiSanon's #Adipurush continues to dip at the box office

https://t.co/9PEZv99F8y"
2023-06-29 18:59:27+00:00,6,,"This one avatar of #RamCharan has put aside the stardom of #JrNtr and #Prabhas in india.

#Adipurush #RRRMovie https://t.co/A1EHlI8tPs"
2023-06-29 18:59:05+00:00,5,,"One of the  Favourite films of #Prabhas
#Adipurush"
2023-06-29 18:54:47+00:00,1,,"अरे कोई रोको बसडवाले को 🥴

#adipurush https://t.co/emuVqn71vv"
2023-06-29 18:53:49+00:00,11,,"#HuppaHuiya 
#Adipurush 
#SalaarTeaser 
#Salaar https://t.co/HHHOIrTcBS"
2023-06-29 18:52:19+00:00,1,,"#Adipurush #Jun29Thu collection 1,97,55,473₹, 16% occupancy (1,29,020/8,03,760), 2,888 shows (53 full houses), 1,036 cinemas (482 cities) https://t.co/Pe1eQzshgs https://t.co/N1uTEmob3F"
2023-06-29 18:48:47+00:00,0,,"Hay bhagwan kya hoga agar #JUNGKOOK #Adipurush dekh le ?? 
Chalo dekh v le but tarif na kar de omg 😳🤭"
2023-06-29 18:41:42+00:00,0,,"#Adipurush #Jun29Thu collection 1,46,89,486₹, 35% occupancy (1,10,129/3,18,328), 1,129 shows (12 full houses), 436 cinemas (190 cities) https://t.co/vG5wmlZ6ML https://t.co/MXrgtQgJJE"
2023-06-29 18:36:32+00:00,1,,Righteousness is the sole reason for the travel of time cycle with the Five Elements of Earth along with the Sun and the Moon. This righteous path was indicated by the Lord Shri Ramachandra of the Ikshvaku dynasty. Felt much happy for making the movie #Adipurush @UV_Creations
2023-06-29 18:32:55+00:00,4,,"Tamil: https://t.co/b0e9O195E2

Kannada: https://t.co/qvNzpQIpkn

Malayalam: https://t.co/gBOxPpDO2M

Book your tickets now: 
https://t.co/Gyh0ZkSpHq

#Adipurush in cinemas near you ✨

#Prabhas @omraut #SaifAliKhan @kritisanon @mesunnysingh #BhushanKumar #KrishanKumar @vfxwaala"
2023-06-29 18:32:34+00:00,5,,"tonight streaming tamil movie 

#Veeran Amazon Prime Video 
#Kulasamy Tentkotta
#Vimanam ZEE5
&amp; #Adipurush 😉"
2023-06-29 18:30:09+00:00,2,,"#Adipurush Day 14 tracked Collection India till 11:59pm EOD
Gross: Rs 76.04Lakh (1367 shows)

Hourly Live Report👇
#Prabhas #KritiSanon #AdipurushCollections https://t.co/t4FI3C7PCH"
2023-06-29 18:28:03+00:00,7,,"Last couple of months, a lot have been discussed about #Adipurush , Ramayana &amp; Lord Rama. Let me ask you one simple question.
Hinduism's oldest epic - Ramayana contains 24,000 verses or more. Which is its greatest stanza, Do you know?
Chalo, let me tell you an interesting story🤗"
2023-06-29 18:25:48+00:00,2,,"https://t.co/MvlcABSsQo
Masti Magic - Making of Manch 💫

Go, watch these hardworking cuties 😍LIKE , SHARE , SUBSCRIBE 

@ashish30sharma @ArchanaTaide @manchstudios @Animeshverma06 

#manch #ashna #siyakeram #adipurush #aashieshsharrma #archanataide #behindthescene #Trending https://t.co/Iun5sKExhL"
2023-06-29 18:24:12+00:00,1,,आदिपुरूष पर हाईकोर्ट की सख्त रूख से लगेगी रोक? @RSSorg #मूतशिर #Adipurush ko @narendramodi @BJP4India @PMOIndia ka 💯 support hai. Bohra Jativad Pasmanda Censor Board cares about marauders not Hindus. 72 हूरें got rejected but आदिपुरुष got approved https://t.co/XRHMPhpcQL
2023-06-29 18:23:12+00:00,0,,"@OTTCINEMAUP #Adipurush appude elaa bro

Pls give some clarity"
2023-06-29 18:20:53+00:00,104,,"Top 5 Tollywood Movies USA Premiere Gross - 2023

1) #Adipurush
2) #VeeraSimhaReddy
3) #WaltairVeerayya
4) #Dasara
5) #SPY

#SPY Has Took Excellent Opening in USA Box Office 👌"
2023-06-29 18:20:01+00:00,334,,"CutOut with cuteness never ever boring🥰🥰🥰
#Prabhas #Salaar #SalaarTeaser #SalaarTheSaga #ProjectK #Adipurush https://t.co/wC81KaAZvw"
2023-06-29 18:18:23+00:00,132,,"Biz at National Chains *Day 1* (2023)

1. #Pathaan 27.08cr
2. #Adipurush Hindi 15.45cr
3. #TJMM 7.85cr
4. #KBKJ  5.35cr
5. #Bholaa 5.20cr
6. #SatyaPremKiKatha ~ 5cr 

@NGEMovies @advani_kiara @TheAaryanKartik"
2023-06-29 18:17:30+00:00,1,,"#SunilLahri recently gave his views on #AliaBhatt portraying the role of Goddess Sita in Nitesh Tiwari's #Ramayana.
.
.
.
#Adipurush @Sunillahri11 @AliaBhattCafe @aliabhatt_fcjp @TeamAliaTelugu @aliabhattloverr @aliabhattfan7 @RanbirKapoor360 
https://t.co/gJ2quVqgwC"
2023-06-29 18:14:41+00:00,500,,"tonight streaming tamil movie 

#Veeran Amazon Prime Video 
#Kulasamy Tentkotta
#Vimanam ZEE5
&amp; #Adipurush 😉"
2023-06-29 18:14:09+00:00,1,,"@SumitkadeI @TheAaryanKartik @NGEMovies @namahpictures @raogajraj We don't trust ur reviews , dude. 🙊😆

U said the same about #Adipurush too."
2023-06-29 18:12:33+00:00,0,,@tamiltalkies Ipothan Oru animationa vechi senjaanga 👀 adhukulla Innonna 😳 #Adipurush #AdipurushDisaster https://t.co/IMsRoF2m8z
2023-06-29 18:12:11+00:00,7,,"#Adipurush 
Tadepalligudam 
14th Day Gross 67,865/-
14Days Gross 33,79,410/-"
2023-06-29 18:11:02+00:00,7,,"#Adipurush
Bhimavaram
14th Day Gross 1,98,940/-
14Days Gross 1,17,57,200/-"
2023-06-29 18:09:53+00:00,11,,"#Vijayawada
29-6-23
2nd Show 

#SPYMovie 
Alankar = Full

#EeNagaranikiEmaindi 
V Swarna = Full 

#Adipurush 
Saileja = 11,119

#Samajavaragamana 
JaiRam = 31,095"
2023-06-29 18:08:23+00:00,2,,"Release #72Hoorain. If the censor board can give a clean chit to #Adipurush, then this movie should also be released. Law should be equal for all #UCC #UniformCivilCode"
2023-06-29 18:08:03+00:00,3,,51. #Adipurush - So many reasons to hate this movie. But just one to love it - Ramudi katha. But but. It isnt Ramayana though. So. Yeah. https://t.co/vMiSpOq0AV
2023-06-29 18:06:28+00:00,6,,"Thank you to @NishitShawHere @rohitjswl01 @SumitkadeI as you shared regular insights and stats about #Adipurush !❤️🙏 Despite the movie not meeting expectations, we really appreciate your efforts and your love on cinema.

Expecting the same from you again, from #Salaar Teaser ! https://t.co/0tPUftUeVw"
2023-06-29 18:06:23+00:00,2,,"#HuppaHuiya full video out now!
Jai Shri Ram 🙏🏼

Ee Song movie lo undi unte Next Level
👌👌👌💯💯💯💥💥💥
But ok Epic BLOCKBUSTER 😌 🟨❤️

Watch full video out now!

https://t.co/wZuuaUUk0f

Thank u so much GOD 🙇🏼‍♀️🙏🏼🙏🏼
I feel so Happy 🙃🧿🤗
Jai Hanuman 🚩 #Adipurush"
2023-06-29 18:05:44+00:00,3,,"Tum Rakshak Kahu Ko Darna
Jai Bajrang
#Adipurush 
#Prabhas"
2023-06-29 17:53:04+00:00,2,,@Pavan15777827 @ManobalaV #Adipurush  outright disaster talk tho 450+ kottadura
2023-06-29 17:52:06+00:00,1,,"Erripuka @omraut 🥲🥲
#HuppaHuiyya song Ela lepeyalanipinchindi ra movie lo 😭

Nee Jaathindengaaaaaaaaaaaaa🤬🤬🤬
#Adipurush"
2023-06-29 17:51:36+00:00,8,,"😂😂😂
#HuppaHuiya
#Adipurush"
2023-06-29 17:50:48+00:00,1,,@manojmuntashir Bahishkar karo inka #Adipurush
2023-06-29 17:48:55+00:00,0,,#Adipurush is a perfect example of India in wrong hands #ModiHaiTohMumkinHai
2023-06-29 17:45:41+00:00,572,,"This is Lanka VFX in #TheLegendofHanuman.
This is far better than what Om Raut shown in #Adipurush https://t.co/g0MwCmY9je"
2023-06-29 17:42:32+00:00,2,,"https://t.co/kMQeGlsv40
#Adipurush se to ye badhiya animation hai jo 7 sal pehle bani hui film hai."
2023-06-29 17:41:14+00:00,808,,"Thanks @omraut For #Adipurush 🏹

#Prabhas as Raghav 🛐❤️♾️ https://t.co/riJJmWA5dP"
2023-06-29 17:40:11+00:00,1,,"What a mess #Adipurush 
Just needed to retain the same story...it would had surely crossed 500 crs...
Wat a chance wasted....
Terrible acting from the entire cast...."
2023-06-29 17:37:12+00:00,3,,@indian_armada #Adipurush part 2... 😜
2023-06-29 17:35:33+00:00,1,,"आदिपुरुष के ही एक्टर ने जताई डायलॉग्स पर नाराजगी, जानें किसने जताई नाराजगी

#Adipurush #EntertainmentNews
https://t.co/PGPcJZvepI"
2023-06-29 17:34:25+00:00,0,,@areyyaarnia #Adipurush
2023-06-29 17:31:58+00:00,6,,Lol! Desperate attempt by Chirpy to fool people that #Adipurush made money. Stop with the fake propaganda Chirpy. #Adipurush is a super duper flop across all languages. #Prabhas 3rd disaster
2023-06-29 17:31:31+00:00,3,,@sumukh_herlekar Saw #Adipurush today.. Dude the movie is good.. didn't understand the negativity around it.. 🙂 never trust online reviews on any movie now.. trust only a like minded friend's/family's word...
2023-06-29 17:31:15+00:00,8,,"#SatyaPremKiKatha UK 🇬🇧  Surprisingly a lot of seats have been booked in @lightwisbech , a place in which people did not go to see Hindi films  ( #LaalsinghChaddha) or they got cancelled ( #Brahmastra and #Adipurush ) Will be seeing tomorrow, review will be out on Saturday #12A https://t.co/23C5sUPOCp"
2023-06-29 17:31:10+00:00,1,,"Salute to Allahabad High Court justice 👌👌👌👍👍👍
#Adipurush"
2023-06-29 17:30:51+00:00,2,,"Is that prabhas in #Adipurush ? 
I don’t think so 🤷‍♂️"
2023-06-29 17:30:18+00:00,1,,"@Harmindarboxoff 💯🔥🏹

#Prabhas𓃵  #Adipurush"
2023-06-29 17:30:00+00:00,40,,"#Adipurush actor #SiddhantKarnick defends #OmRaut directorial amid controversy; argues, “We need to show our gods are cooler than superheroes”

https://t.co/mKrMjhUjz0"
2023-06-29 17:29:06+00:00,0,,"""कुरान पर एक डॉक्यूमेंट्री बनाईये फिर देखिए क्या होता है।""

 फ़िल्म #Adipurush पर इलाहाबाद हाईकोर्ट की तल्ख टिप्पणी https://t.co/XmGgI9s2JR"
2023-06-29 17:29:04+00:00,0,,@GemsOfBollywood Last me ye bol Diya #Adipurush nahi chali to ho skta he isko thoda fayda ho...tere sahi back up plan rakhta hi he..😂😂
2023-06-29 17:26:46+00:00,2,,"The makers have revisited dialogues to ensure they resonate with core essence &amp; the same will reflect in the theaters in the next few days. 
#EntertainmentNews #Bollywood #ADIPURUSH  
#prabhas #KritiSanon #OmRaut  #Ramayan  #adipurush #dialogues 

https://t.co/v7f2TJVZBA https://t.co/aTxB73sLjv"
2023-06-29 17:26:07+00:00,0,,"In deference to opinion of public &amp; audience,#team f #Adipurush has decided to make alterations to #Dialogues . #EntertainmentNews #Bollywood #AdipurushonJune16th #Prabhas #KritiSanon #OmRaut  #Ramayan #Ramayan #SUNNY #hanum #rama

https://t.co/eAc7zrkE3Z https://t.co/235QCvMs5c"
2023-06-29 17:25:49+00:00,6,,Adipurush movie clip 😱 #adipurush #salaar #prabhasnagashwin #prabhasraju #projectk #prabhasrajuuppalapati #prabhas21 #rebelstar #prabhasfans #rebelstarprabhas #darlingprabhas #prabhas22 #actorprabhas #Saaho https://t.co/tBLMOeO2mf
2023-06-29 17:18:15+00:00,1,,"@manojmuntashir Hindu pawar
#Adipurush 
#ManojMuntashirShukla https://t.co/24nXKojBm4"
2023-06-29 17:18:08+00:00,3,,"#Samajavaragamana Review
👉 https://t.co/gk7VrqfXh5

#SreeVishnu #SPYMovie #spy #SPYReview #bro #BroTeaser #pawankalyan #SaiDharamTej #BholaaShankar #Chiranjeevi #GunturKaaram #gamechanger #ramcharan #MaheshBabu #alluarjun #Pushpa2 #jailer #ntr #prabhas #adipurush #salaar #devara https://t.co/eCOH55t10w"
2023-06-29 17:17:39+00:00,2,,#Prabhas’ PR have spread wrong information that the actor declined #Adipurush2. There were never any plans to make a sequel to #Adipurush.
2023-06-29 17:14:25+00:00,2,,@LiveNLearnToo Bas #adipurush ulti chal rahi he..
2023-06-29 17:13:17+00:00,1,,I dnt know how some ppl giving positive reviews fr #Adipurush. In just 1 song #HuppaHuiya worst VFX &amp; making. Hanuman literally looking like he puts something in his mouth. Worst &amp; very worst vanara sena VFX. Man can't describe in words how worst it is..
2023-06-29 17:10:57+00:00,6,,"Top-5 Indian Movies Biggest Day-1 At Boxoffice :

RRR - 223 Crs
#Bahubali2 - 214 Crs
KGF2 - 165 Crs
#Adipurush - 140 Crs
#Saaho - 130 Crs

Where #Salaar Lands Anybody Guess With Tag  👇

#Prabhas https://t.co/vasdcyqhfC"
2023-06-29 17:06:51+00:00,475,,"#SatyaPremKiKatha performs better than expectations. Sixth Film of 2023 to cross the ₹ 5cr mark at PIC on its opening day. 

Biz at National Chains *Day 1* (2023)

1. #Pathaan ₹ 27.08cr
2. #Adipurush Hindi ₹ 15.45cr
3. #TJMM ₹ 7.85cr
4. #KBKJ ₹ 5.35cr
5. #Bholaa ₹ 5.20cr"
2023-06-29 17:06:49+00:00,1,,"No difference between A Judge &amp; A WhatsApp University Graduate Hate monger!
#shame #AllahabadHighCourt #Adipurush #Judge https://t.co/rnPVKlpelI"
2023-06-29 17:04:50+00:00,6,,#Prabhas #Adipurush 🏹🔥🔥🔥 https://t.co/OmLkRWDYst
2023-06-29 17:01:39+00:00,225,,"#Adipurush
Bhimavaram Town 
14th Day Town Gross 1,98,940 👌
14 Days Total Town Gross 1,17,57,200 🔥👍
#Prabhas https://t.co/EaMT6X69pl"
2023-06-29 17:01:00+00:00,0,,#Adipurush padatha full ah nalaiku TL la otitu irupaanga.
2023-06-29 17:00:00+00:00,4,,"‘…કુરાન પર ટૂંકી ડોક્યુમેન્ટરી બનાવો અને જુઓ શું થાય છે…’: અલ્હાબાદ હાઇકોર્ટે ફિલ્મ આદિપુરુષના નિર્માતાઓને લગાવી ફટકાર

#Adipurush

https://t.co/liIxdQTjyh"
2023-06-29 16:59:38+00:00,0,,"Sunna heh ki Adipurush Ott pe Ahh Raha heh, Waha Record Hi Bana Diya, Sabse First Movie Jo itni Jaldi Ott Par Release Hone Jaa Raha heh #Adipurush"
2023-06-29 16:56:07+00:00,1,,"Asal huppa huiya song shoot ye cheyyaledhu edu @omraut 
#Adipurush #Prabhas https://t.co/16fDdEcnL6"
2023-06-29 16:55:51+00:00,1,,"Exactly!!

Seems like Bollywood isn't left with any plot which can attract a large no of viewers.🤷 And why only hinduism? Because we're tolerant? #Adipurush https://t.co/A6p1tCA85u"
2023-06-29 16:54:52+00:00,4,,"Top-5 Indian Movies Biggest Day-1 At Boxoffice :

RRR - 223 Crs
#Bahubali2 - 214 Crs
KGF2 - 165 Crs
#Adipurush - 140 Crs
#Saaho - 130 Crs

Where #Salaar Lands Anybody Guess With Tag  👇

#Prabhas𓃵 https://t.co/WBsFbesxmX"
2023-06-29 16:54:39+00:00,340,,"They will show u this 👇
To hide this 
#Adipurush  #Prabhas https://t.co/l56sId6C5U"
2023-06-29 16:54:17+00:00,2,,"#SRK is s self made superstar, #Prabhas is a nepotism product. #SRK is very eloquent #Prabhas cannot finish a sentence. Lol! #Adipurush"
